obs_id,alt_id,CHOICE,travel_time_hrs,headway_hrs,travel_cost_hundreth
1765,2,1,0.95,0.333333333,0
1766,1,0,2.066666667,1,0
1766,2,1,1.016666667,0.5,0
1767,1,0,1.716666667,0.5,0
1767,2,1,0.9,0.166666667,0
1768,1,1,1.716666667,0.5,0
1768,2,0,0.95,0.333333333,0
1769,1,0,2.066666667,1,0
1769,2,1,0.95,0.333333333,0
1770,1,0,1.716666667,2,0
1770,2,1,1.016666667,0.166666667,0
1771,1,1,1.833333333,2,0
1771,2,0,0.9,0.166666667,0
1772,1,0,2.066666667,1,0
1772,2,1,0.9,0.166666667,0
1773,1,0,1.716666667,0.5,0
1773,2,1,1.016666667,0.5,0
1774,1,0,2.016666667,2,0
1774,2,1,1.1,0.333333333,0
1774,3,0,2.166666667,0,0.6
1775,1,0,2.35,1,0
1775,2,1,1.166666667,0.5,0
1775,3,0,2.166666667,0,0.48
1776,1,0,1.85,0.5,0
1776,2,1,1.05,0.166666667,0
1776,3,0,2.166666667,0,0.78
1777,1,0,1.85,0.5,0
1777,2,1,1.1,0.333333333,0
1777,3,0,1.333333333,0,0.48
1778,1,0,2.35,1,0
1778,2,1,1.1,0.333333333,0
1778,3,0,1.666666667,0,0.78
1779,1,0,1.85,2,0
1779,2,1,1.166666667,0.166666667,0
1779,3,0,1.333333333,0,0.6
1780,1,0,2.016666667,2,0
1780,2,1,1.05,0.166666667,0
1780,3,0,1.666666667,0,0.48
1781,1,0,2.35,1,0
1781,2,1,1.05,0.166666667,0
1781,3,0,1.333333333,0,0.6
1782,1,0,1.85,0.5,0
1782,2,1,1.166666667,0.5,0
1782,3,0,1.666666667,0,0.6
1783,1,0,1.933333333,0.5,0
1783,2,1,0.883333333,0.166666667,0
1784,1,1,1.933333333,2,0
1784,2,0,0.816666667,0.166666667,0
1785,1,1,1.933333333,0.5,0
1785,2,0,0.766666667,0.333333333,0
1786,1,1,1.583333333,1,0
1786,2,0,0.766666667,0.5,0
1787,1,0,1.7,0.5,0
1787,2,1,0.766666667,0.5,0
1788,1,0,1.7,0.5,0
1788,2,1,0.816666667,0.166666667,0
1789,1,0,1.7,1,0
1789,2,1,0.766666667,0.333333333,0
1790,1,0,1.933333333,0.5,0
1790,2,1,0.816666667,0.5,0
1791,1,1,1.7,1,0
1791,2,0,0.816666667,0.5,0
1792,1,1,2.35,0.5,0
1792,2,0,1.15,0.166666667,0
1793,1,1,2.35,2,0
1793,2,0,1.083333333,0.166666667,0
1794,1,1,2.35,0.5,0
1794,2,0,1.033333333,0.333333333,0
1795,1,1,1.816666667,1,0
1795,2,0,1.033333333,0.5,0
1796,1,1,2,0.5,0
1796,2,0,1.033333333,0.5,0
1797,1,1,2,0.5,0
1797,2,0,1.083333333,0.166666667,0
1798,1,0,2,1,0
1798,2,1,1.033333333,0.333333333,0
1799,1,0,2.35,0.5,0
1799,2,1,1.083333333,0.5,0
1800,1,1,2,1,0
1800,2,0,1.083333333,0.5,0
1801,1,1,1.45,2,0
1801,2,0,0.566666667,0.333333333,0
1802,1,1,1.683333333,1,0
1802,2,0,0.633333333,0.5,0
1803,1,1,1.333333333,0.5,0
1803,2,0,0.516666667,0.166666667,0
1804,1,1,1.333333333,0.5,0
1804,2,0,0.566666667,0.333333333,0
1805,1,1,1.683333333,1,0
1805,2,0,0.566666667,0.333333333,0
1806,1,1,1.333333333,2,0
1806,2,0,0.633333333,0.166666667,0
1807,1,1,1.45,2,0
1807,2,0,0.516666667,0.166666667,0
1808,1,1,1.683333333,1,0
1808,2,0,0.516666667,0.166666667,0
1809,1,1,1.333333333,0.5,0
1809,2,0,0.633333333,0.5,0
1810,1,1,4.066666667,2,0
1810,2,0,1.916666667,0.333333333,0
1811,1,1,3.683333333,0.5,0
1811,2,0,1.783333333,0.166666667,0
1812,1,1,3.683333333,0.5,0
1812,2,0,1.916666667,0.333333333,0
1813,1,1,4.833333333,1,0
1813,2,0,2.083333333,0.5,0
1814,1,1,4.833333333,1,0
1814,2,0,1.916666667,0.333333333,0
1815,1,1,4.066666667,2,0
1815,2,0,1.783333333,0.166666667,0
1816,1,1,3.683333333,2,0
1816,2,0,2.083333333,0.166666667,0
1817,1,1,3.683333333,0.5,0
1817,2,0,2.083333333,0.5,0
1818,1,1,4.833333333,1,0
1818,2,0,1.783333333,0.166666667,0
1819,1,0,1.7,2,0
1819,2,1,0.783333333,0.333333333,0
1820,1,0,1.583333333,0.5,0
1820,2,1,0.733333333,0.166666667,0
1821,1,1,1.933333333,1,0
1821,2,0,0.85,0.5,0
1822,1,1,1.583333333,0.5,0
1822,2,0,0.783333333,0.333333333,0
1823,1,1,1.933333333,1,0
1823,2,0,0.783333333,0.333333333,0
1824,1,1,1.7,2,0
1824,2,0,0.733333333,0.166666667,0
1825,1,1,1.583333333,2,0
1825,2,0,0.85,0.166666667,0
1826,1,1,1.583333333,0.5,0
1826,2,0,0.85,0.5,0
1827,1,1,1.933333333,1,0
1827,2,0,0.733333333,0.166666667,0
1828,1,0,6.533333333,2,0
1828,2,1,4.733333333,0.333333333,0
1828,3,0,4.55,0,1.3
1829,1,0,5.883333333,0.5,0
1829,2,0,4.633333333,0.166666667,0
1829,3,1,4.55,0,1.69
1830,1,0,7.833333333,1,0
1830,2,0,4.866666667,0.5,0
1830,3,1,4.55,0,1.04
1831,1,0,5.883333333,0.5,0
1831,2,0,4.733333333,0.333333333,0
1831,3,1,2.8,0,1.04
1832,1,0,7.833333333,1,0
1832,2,0,4.733333333,0.333333333,0
1832,3,1,3.5,0,1.69
1833,1,0,6.533333333,2,0
1833,2,0,4.633333333,0.166666667,0
1833,3,1,3.5,0,1.04
1834,1,0,5.883333333,2,0
1834,2,0,4.866666667,0.166666667,0
1834,3,1,2.8,0,1.3
1835,1,0,5.883333333,0.5,0
1835,2,0,4.866666667,0.5,0
1835,3,1,3.5,0,1.3
1836,1,0,7.833333333,1,0
1836,2,0,4.633333333,0.166666667,0
1836,3,1,2.8,0,1.3
1837,1,1,1.866666667,2,0
1837,2,0,0.666666667,0.5,0
1837,3,0,1.166666667,0,0.3
1838,1,1,1.516666667,2,0
1838,2,0,0.716666667,0.5,0
1838,3,0,1.516666667,0,0.24
1839,1,1,1.866666667,2,0
1839,2,0,0.783333333,0.333333333,0
1839,3,0,0.933333333,0,0.24
1840,1,1,1.633333333,1,0
1840,2,0,0.783333333,0.166666667,0
1840,3,0,1.516666667,0,0.39
1841,1,1,1.633333333,2,0
1841,2,0,0.783333333,0.5,0
1841,3,0,0.933333333,0,0.39
1842,1,1,1.516666667,1,0
1842,2,0,0.783333333,0.333333333,0
1842,3,0,1.516666667,0,0.3
1843,1,1,1.516666667,1,0
1843,2,0,0.716666667,0.166666667,0
1843,3,0,1.166666667,0,0.24
1844,1,1,1.516666667,2,0
1844,2,0,0.666666667,0.333333333,0
1844,3,0,1.166666667,0,0.39
1845,1,1,1.633333333,0.5,0
1845,2,0,0.783333333,0.333333333,0
1845,3,0,1.166666667,0,0.39
1846,1,0,2.016666667,2,0
1846,2,1,1.1,0.333333333,0
1847,1,1,1.85,0.5,0
1847,2,0,1.05,0.166666667,0
1848,1,1,2.333333333,1,0
1848,2,0,1.166666667,0.5,0
1849,1,1,1.85,0.5,0
1849,2,0,1.1,0.333333333,0
1850,1,1,2.333333333,1,0
1850,2,0,1.1,0.333333333,0
1851,1,0,2.016666667,2,0
1851,2,1,1.05,0.166666667,0
1852,1,0,1.85,2,0
1852,2,1,1.166666667,0.166666667,0
1853,1,1,1.85,0.5,0
1853,2,0,1.166666667,0.5,0
1854,1,1,2.333333333,1,0
1854,2,0,1.05,0.166666667,0
1855,1,0,1.8,2,0
1855,2,1,0.6,0.5,0
1855,3,0,1.333333333,0,0.5
1856,1,0,1.45,2,0
1856,2,0,0.65,0.5,0
1856,3,1,1.733333333,0,0.4
1857,1,1,1.566666667,1,0
1857,2,0,0.716666667,0.166666667,0
1857,3,0,1.733333333,0,0.65
1858,1,0,1.8,2,0
1858,2,0,0.716666667,0.333333333,0
1858,3,1,1.066666667,0,0.4
1859,1,0,1.566666667,2,0
1859,2,0,0.716666667,0.5,0
1859,3,1,1.066666667,0,0.65
1860,1,0,1.45,1,0
1860,2,0,0.716666667,0.333333333,0
1860,3,1,1.733333333,0,0.5
1861,1,0,1.45,1,0
1861,2,0,0.65,0.166666667,0
1861,3,1,1.333333333,0,0.4
1862,1,0,1.45,2,0
1862,2,0,0.6,0.333333333,0
1862,3,1,1.333333333,0,0.65
1863,1,0,1.566666667,0.5,0
1863,2,0,0.716666667,0.333333333,0
1863,3,1,1.333333333,0,0.65
1864,1,0,4.283333333,0.5,0
1864,2,1,1.95,0.166666667,0
1864,3,0,3,0,0.4
1865,1,0,4.283333333,2,0
1865,2,0,1.816666667,0.166666667,0
1865,3,1,3.9,0,0.65
1866,1,0,4.283333333,0.5,0
1866,2,0,1.716666667,0.333333333,0
1866,3,1,3.9,0,0.5
1867,1,0,3.283333333,1,0
1867,2,0,1.716666667,0.5,0
1867,3,1,2.4,0,0.65
1868,1,0,3.616666667,0.5,0
1868,2,1,1.716666667,0.5,0
1868,3,0,3.9,0,0.4
1869,1,1,3.616666667,0.5,0
1869,2,0,1.816666667,0.166666667,0
1869,3,0,2.4,0,0.5
1870,1,0,3.616666667,1,0
1870,2,0,1.716666667,0.333333333,0
1870,3,1,2.4,0,0.4
1871,1,0,4.283333333,0.5,0
1871,2,0,1.816666667,0.5,0
1871,3,1,2.4,0,0.65
1872,1,1,3.616666667,1,0
1872,2,0,1.816666667,0.5,0
1872,3,0,3,0,0.5
1873,1,1,4.766666667,2,0
1873,2,0,2.616666667,0.333333333,0
1873,3,0,5.85,0,0.95
1874,1,1,4.3,0.5,0
1874,2,0,2.483333333,0.166666667,0
1874,3,0,5.85,0,1.23
1875,1,1,5.683333333,1,0
1875,2,0,2.783333333,0.5,0
1875,3,0,5.85,0,0.76
1876,1,1,4.3,0.5,0
1876,2,0,2.616666667,0.333333333,0
1876,3,0,3.6,0,0.76
1877,1,1,5.683333333,1,0
1877,2,0,2.616666667,0.333333333,0
1877,3,0,4.5,0,1.23
1878,1,1,4.766666667,2,0
1878,2,0,2.483333333,0.166666667,0
1878,3,0,4.5,0,0.76
1879,1,1,4.3,2,0
1879,2,0,2.783333333,0.166666667,0
1879,3,0,3.6,0,0.95
1880,1,1,4.3,0.5,0
1880,2,0,2.783333333,0.5,0
1880,3,0,4.5,0,0.95
1881,1,1,5.683333333,1,0
1881,2,0,2.483333333,0.166666667,0
1881,3,0,3.6,0,0.95
1882,1,0,1.366666667,2,0
1882,2,1,0.45,0.333333333,0
1882,3,0,1.516666667,0,0.55
1883,1,1,1.25,0.5,0
1883,2,0,0.4,0.166666667,0
1883,3,0,1.516666667,0,0.71
1884,1,1,1.6,1,0
1884,2,0,0.516666667,0.5,0
1884,3,0,1.516666667,0,0.44
1885,1,1,1.25,0.5,0
1885,2,0,0.45,0.333333333,0
1885,3,0,0.933333333,0,0.44
1886,1,1,1.6,1,0
1886,2,0,0.45,0.333333333,0
1886,3,0,1.166666667,0,0.71
1887,1,0,1.366666667,2,0
1887,2,1,0.4,0.166666667,0
1887,3,0,1.166666667,0,0.44
1888,1,0,1.25,2,0
1888,2,1,0.516666667,0.166666667,0
1888,3,0,0.933333333,0,0.55
1889,1,1,1.25,0.5,0
1889,2,0,0.516666667,0.5,0
1889,3,0,1.166666667,0,0.55
1890,1,1,1.6,1,0
1890,2,0,0.4,0.166666667,0
1890,3,0,0.933333333,0,0.55
1891,1,0,2.583333333,2,0
1891,2,1,1.666666667,0.333333333,0
1892,1,0,2.35,0.5,0
1892,2,1,1.616666667,0.166666667,0
1893,1,0,3.05,1,0
1893,2,1,1.733333333,0.5,0
1894,1,1,2.35,0.5,0
1894,2,0,1.666666667,0.333333333,0
1895,1,0,3.05,1,0
1895,2,1,1.666666667,0.333333333,0
1896,1,0,2.583333333,2,0
1896,2,1,1.616666667,0.166666667,0
1897,1,0,2.35,2,0
1897,2,1,1.733333333,0.166666667,0
1898,1,1,2.35,0.5,0
1898,2,0,1.733333333,0.5,0
1899,1,0,3.05,1,0
1899,2,1,1.616666667,0.166666667,0
1900,1,1,2.2,2,0
1900,2,0,1.283333333,0.333333333,0
1901,1,0,2.083333333,0.5,0
1901,2,1,1.233333333,0.166666667,0
1902,1,1,2.433333333,1,0
1902,2,0,1.35,0.5,0
1903,1,1,2.083333333,0.5,0
1903,2,0,1.283333333,0.333333333,0
1904,1,1,2.433333333,1,0
1904,2,0,1.283333333,0.333333333,0
1905,1,1,2.2,2,0
1905,2,0,1.233333333,0.166666667,0
1906,1,1,2.083333333,2,0
1906,2,0,1.35,0.166666667,0
1907,1,1,2.083333333,0.5,0
1907,2,0,1.35,0.5,0
1908,1,1,2.433333333,1,0
1908,2,0,1.233333333,0.166666667,0
1909,1,0,2.4,2,0
1909,2,1,1.483333333,0.333333333,0
1909,3,0,1.95,0,0.5
1910,1,0,2.2,0.5,0
1910,2,1,1.433333333,0.166666667,0
1910,3,0,1.95,0,0.65
1911,1,1,2.783333333,1,0
1911,2,0,1.55,0.5,0
1911,3,0,1.95,0,0.4
1912,1,1,2.2,0.5,0
1912,2,0,1.483333333,0.333333333,0
1912,3,0,1.2,0,0.4
1913,1,1,2.783333333,1,0
1913,2,0,1.483333333,0.333333333,0
1913,3,0,1.5,0,0.65
1914,1,1,2.4,2,0
1914,2,0,1.433333333,0.166666667,0
1914,3,0,1.5,0,0.4
1915,1,1,2.2,2,0
1915,2,0,1.55,0.166666667,0
1915,3,0,1.2,0,0.5
1916,1,1,2.2,0.5,0
1916,2,0,1.55,0.5,0
1916,3,0,1.5,0,0.5
1917,1,1,2.783333333,1,0
1917,2,0,1.433333333,0.166666667,0
1917,3,0,1.2,0,0.5
1918,1,0,1.85,2,0
1918,2,1,0.683333333,0.5,0
1919,1,0,1.5,2,0
1919,2,1,0.733333333,0.5,0
1920,1,0,1.85,2,0
1920,2,1,0.8,0.333333333,0
1921,1,1,1.616666667,1,0
1921,2,0,0.8,0.166666667,0
1922,1,0,1.616666667,2,0
1922,2,1,0.8,0.5,0
1923,1,1,1.5,1,0
1923,2,0,0.8,0.333333333,0
1924,1,0,1.5,1,0
1924,2,1,0.733333333,0.166666667,0
1925,1,0,1.5,2,0
1925,2,1,0.683333333,0.333333333,0
1926,1,1,1.616666667,0.5,0
1926,2,0,0.8,0.333333333,0
1927,1,0,1.25,2,0
1927,2,1,0.933333333,0.333333333,0
1927,3,0,1.083333333,0,0.25
1928,1,0,1.166666667,0.5,0
1928,2,1,0.9,0.166666667,0
1928,3,0,1.083333333,0,0.32
1929,1,1,1.416666667,1,0
1929,2,0,0.983333333,0.5,0
1929,3,0,1.083333333,0,0.2
1930,1,1,1.166666667,0.5,0
1930,2,0,0.933333333,0.333333333,0
1930,3,0,0.666666667,0,0.2
1931,1,1,1.416666667,1,0
1931,2,0,0.933333333,0.333333333,0
1931,3,0,0.833333333,0,0.32
1932,1,0,1.25,2,0
1932,2,0,0.9,0.166666667,0
1932,3,1,0.833333333,0,0.2
1933,1,0,1.166666667,2,0
1933,2,0,0.983333333,0.166666667,0
1933,3,1,0.666666667,0,0.25
1934,1,1,1.166666667,0.5,0
1934,2,0,0.983333333,0.5,0
1934,3,0,0.833333333,0,0.25
1935,1,1,1.416666667,1,0
1935,2,0,0.9,0.166666667,0
1935,3,0,0.666666667,0,0.25
1936,1,1,3.366666667,0.5,0
1936,2,0,2.1,0.166666667,0
1937,1,1,3.366666667,2,0
1937,2,0,2.033333333,0.166666667,0
1938,1,1,3.366666667,0.5,0
1938,2,0,1.983333333,0.333333333,0
1939,1,1,2.65,1,0
1939,2,0,1.983333333,0.5,0
1940,1,1,2.883333333,0.5,0
1940,2,0,1.983333333,0.5,0
1941,1,1,2.883333333,0.5,0
1941,2,0,2.033333333,0.166666667,0
1942,1,0,2.883333333,1,0
1942,2,1,1.983333333,0.333333333,0
1943,1,1,3.366666667,0.5,0
1943,2,0,2.033333333,0.5,0
1944,1,1,2.883333333,1,0
1944,2,0,2.033333333,0.5,0
1945,1,0,2.716666667,2,0
1945,2,1,1.366666667,0.5,0
1946,1,0,2.15,2,0
1946,2,1,1.416666667,0.5,0
1947,1,0,2.716666667,2,0
1947,2,1,1.483333333,0.333333333,0
1948,1,0,2.333333333,1,0
1948,2,1,1.483333333,0.166666667,0
1949,1,0,2.333333333,2,0
1949,2,1,1.483333333,0.5,0
1950,1,0,2.15,1,0
1950,2,1,1.483333333,0.333333333,0
1951,1,0,2.15,1,0
1951,2,1,1.416666667,0.166666667,0
1952,1,0,2.15,2,0
1952,2,1,1.366666667,0.333333333,0
1953,1,0,2.333333333,0.5,0
1953,2,1,1.483333333,0.333333333,0
1954,1,1,2.166666667,0.5,0
1954,2,0,1.033333333,0.166666667,0
1955,1,1,2.166666667,2,0
1955,2,0,0.966666667,0.166666667,0
1956,1,1,2.166666667,0.5,0
1956,2,0,0.916666667,0.333333333,0
1957,1,1,1.683333333,1,0
1957,2,0,0.916666667,0.5,0
1958,1,1,1.85,0.5,0
1958,2,0,0.916666667,0.5,0
1959,1,1,1.85,0.5,0
1959,2,0,0.966666667,0.166666667,0
1960,1,0,1.85,1,0
1960,2,1,0.916666667,0.333333333,0
1961,1,0,2.166666667,0.5,0
1961,2,1,0.966666667,0.5,0
1962,1,1,1.85,1,0
1962,2,0,0.966666667,0.5,0
1963,1,0,2.316666667,2,0
1963,2,1,1.433333333,0.333333333,0
1964,1,0,2.1,0.5,0
1964,2,1,1.383333333,0.166666667,0
1965,1,1,2.75,1,0
1965,2,0,1.5,0.5,0
1966,1,1,2.1,0.5,0
1966,2,0,1.433333333,0.333333333,0
1967,1,1,2.75,1,0
1967,2,0,1.433333333,0.333333333,0
1968,1,1,2.316666667,2,0
1968,2,0,1.383333333,0.166666667,0
1969,1,1,2.1,2,0
1969,2,0,1.5,0.166666667,0
1970,1,1,2.1,0.5,0
1970,2,0,1.5,0.5,0
1971,1,1,2.75,1,0
1971,2,0,1.383333333,0.166666667,0
1972,1,0,1.6,2,0
1972,2,1,0.716666667,0.333333333,0
1973,1,0,1.466666667,0.5,0
1973,2,1,0.666666667,0.166666667,0
1974,1,0,1.866666667,1,0
1974,2,1,0.783333333,0.5,0
1975,1,1,1.466666667,0.5,0
1975,2,0,0.716666667,0.333333333,0
1976,1,0,1.866666667,1,0
1976,2,1,0.716666667,0.333333333,0
1977,1,1,1.6,2,0
1977,2,0,0.666666667,0.166666667,0
1978,1,0,1.466666667,2,0
1978,2,1,0.783333333,0.166666667,0
1979,1,1,1.466666667,0.5,0
1979,2,0,0.783333333,0.5,0
1980,1,0,1.866666667,1,0
1980,2,1,0.666666667,0.166666667,0
1981,1,0,1.7,2,0
1981,2,1,0.816666667,0.333333333,0
1982,1,0,1.583333333,0.5,0
1982,2,1,0.766666667,0.166666667,0
1983,1,1,1.933333333,1,0
1983,2,0,0.883333333,0.5,0
1984,1,1,1.583333333,0.5,0
1984,2,0,0.816666667,0.333333333,0
1985,1,0,1.933333333,1,0
1985,2,1,0.816666667,0.333333333,0
1986,1,1,1.7,2,0
1986,2,0,0.766666667,0.166666667,0
1987,1,1,1.583333333,2,0
1987,2,0,0.883333333,0.166666667,0
1988,1,1,1.583333333,0.5,0
1988,2,0,0.883333333,0.5,0
1989,1,0,1.933333333,1,0
1989,2,1,0.766666667,0.166666667,0
1990,1,0,2.85,0.5,0
1990,2,1,1.55,0.166666667,0
1990,3,0,1.666666667,0,0.32
1991,1,1,2.85,2,0
1991,2,0,1.483333333,0.166666667,0
1991,3,0,2.166666667,0,0.52
1992,1,1,2.85,0.5,0
1992,2,0,1.433333333,0.333333333,0
1992,3,0,2.166666667,0,0.4
1993,1,1,2.183333333,1,0
1993,2,0,1.433333333,0.5,0
1993,3,0,1.333333333,0,0.52
1994,1,1,2.4,0.5,0
1994,2,0,1.433333333,0.5,0
1994,3,0,2.166666667,0,0.32
1995,1,0,2.4,0.5,0
1995,2,1,1.483333333,0.166666667,0
1995,3,0,1.333333333,0,0.4
1996,1,0,2.4,1,0
1996,2,1,1.433333333,0.333333333,0
1996,3,0,1.333333333,0,0.32
1997,1,0,2.85,0.5,0
1997,2,1,1.483333333,0.5,0
1997,3,0,1.333333333,0,0.52
1998,1,1,2.4,1,0
1998,2,0,1.483333333,0.5,0
1998,3,0,1.666666667,0,0.4
1999,1,0,2.1,0.5,0
1999,2,1,1.45,0.166666667,0
2000,1,0,2.1,2,0
2000,2,1,1.416666667,0.166666667,0
2001,1,1,2.1,0.5,0
2001,2,0,1.383333333,0.333333333,0
2002,1,0,1.666666667,1,0
2002,2,1,1.383333333,0.5,0
2003,1,1,1.816666667,0.5,0
2003,2,0,1.383333333,0.5,0
2004,1,1,1.816666667,0.5,0
2004,2,0,1.416666667,0.166666667,0
2005,1,0,1.816666667,1,0
2005,2,1,1.383333333,0.333333333,0
2006,1,0,2.1,0.5,0
2006,2,1,1.416666667,0.5,0
2007,1,1,1.816666667,1,0
2007,2,0,1.416666667,0.5,0
2008,1,1,1.016666667,0.5,0
2008,2,0,0.533333333,0.166666667,0
2009,1,1,1.016666667,0.5,0
2009,2,0,0.466666667,0.333333333,0
2010,1,1,1.016666667,2,0
2010,2,0,0.5,0.166666667,0
2011,1,1,0.85,1,0
2011,2,0,0.466666667,0.5,0
2012,1,1,0.9,0.5,0
2012,2,0,0.466666667,0.5,0
2013,1,0,0.9,0.5,0
2013,2,1,0.5,0.166666667,0
2014,1,0,0.9,1,0
2014,2,1,0.466666667,0.333333333,0
2015,1,1,0.9,1,0
2015,2,0,0.5,0.5,0
2016,1,0,1.016666667,0.5,0
2016,2,1,0.5,0.5,0
2017,1,0,1.183333333,0.5,1.16
2017,2,1,0.7,0.166666667,1.39
2018,1,1,1.183333333,0.5,1.04
2018,2,0,0.633333333,0.333333333,1.86
2019,1,1,1.183333333,2,1.16
2019,2,0,0.666666667,0.166666667,1.86
2020,1,1,1.016666667,1,1.04
2020,2,0,0.633333333,0.5,1.86
2021,1,0,1.066666667,0.5,1.16
2021,2,1,0.633333333,0.5,1.51
2022,1,0,1.066666667,0.5,1.04
2022,2,1,0.666666667,0.166666667,1.39
2023,1,0,1.066666667,1,1.39
2023,2,1,0.633333333,0.333333333,1.39
2024,1,0,1.066666667,1,1.16
2024,2,1,0.666666667,0.5,1.86
2025,1,0,1.183333333,0.5,1.39
2025,2,1,0.666666667,0.5,1.51
2026,1,0,2.016666667,2,2.59
2026,2,1,0.816666667,0.5,2.59
2027,1,0,1.666666667,2,1.94
2027,2,1,0.866666667,0.5,2.59
2028,1,0,2.016666667,2,1.94
2028,2,1,0.933333333,0.333333333,2.81
2029,1,0,1.783333333,1,1.94
2029,2,1,0.933333333,0.166666667,2.81
2030,1,0,1.783333333,2,2.16
2030,2,1,0.933333333,0.5,2.59
2031,1,0,1.666666667,1,2.16
2031,2,1,0.933333333,0.333333333,2.59
2032,1,1,1.666666667,1,2.59
2032,2,0,0.866666667,0.166666667,2.81
2033,1,0,1.666666667,2,2.16
2033,2,1,0.816666667,0.333333333,2.81
2034,1,0,1.783333333,0.5,2.59
2034,2,1,0.933333333,0.333333333,3.46
2035,1,0,1.333333333,2,0.65
2035,2,1,0.933333333,0.333333333,0.7
2036,1,0,1.216666667,0.5,0.65
2036,2,1,0.9,0.166666667,0.65
2037,1,1,1.566666667,1,0.65
2037,2,0,0.966666667,0.5,0.86
2038,1,1,1.216666667,0.5,0.54
2038,2,0,0.933333333,0.333333333,0.86
2039,1,0,1.566666667,1,0.49
2039,2,1,0.933333333,0.333333333,0.65
2040,1,1,1.333333333,2,0.49
2040,2,0,0.9,0.166666667,0.86
2041,1,1,1.216666667,2,0.65
2041,2,0,0.966666667,0.166666667,0.86
2042,1,1,1.216666667,0.5,0.49
2042,2,0,0.966666667,0.5,0.7
2043,1,0,1.566666667,1,0.54
2043,2,1,0.9,0.166666667,0.7
2044,1,0,1.05,2,0.53
2044,2,0,0.483333333,0.5,0.53
2044,3,1,0.75,0,0.3
2045,1,1,1.05,2,0.4
2045,2,0,0.55,0.333333333,0.57
2045,3,0,0.6,0,0.24
2046,1,1,0.85,2,0.4
2046,2,0,0.516666667,0.5,0.53
2046,3,0,0.966666667,0,0.24
2047,1,1,0.916666667,1,0.4
2047,2,0,0.55,0.166666667,0.57
2047,3,0,0.966666667,0,0.39
2048,1,0,0.916666667,2,0.44
2048,2,0,0.55,0.5,0.53
2048,3,1,0.6,0,0.39
2049,1,1,0.85,1,0.44
2049,2,0,0.55,0.333333333,0.53
2049,3,0,0.966666667,0,0.3
2050,1,0,0.85,1,0.53
2050,2,0,0.516666667,0.166666667,0.57
2050,3,1,0.75,0,0.24
2051,1,1,0.916666667,0.5,0.53
2051,2,0,0.55,0.333333333,0.7
2051,3,0,0.75,0,0.39
2052,1,1,0.85,2,0.44
2052,2,0,0.483333333,0.333333333,0.57
2052,3,0,0.75,0,0.39
2053,1,0,3.95,2,1.06
2053,2,1,1.366666667,0.5,1.12
2053,3,0,2.333333333,0,0.85
2054,1,0,3.95,2,0.79
2054,2,1,1.6,0.333333333,0.97
2054,3,0,1.866666667,0,0.68
2055,1,0,3.05,2,0.79
2055,2,1,1.466666667,0.5,0.9
2055,3,0,3.033333333,0,0.68
2056,1,0,3.35,1,0.79
2056,2,1,1.6,0.166666667,0.97
2056,3,0,3.033333333,0,1.1
2057,1,0,3.35,2,0.88
2057,2,1,1.6,0.5,0.97
2057,3,0,1.866666667,0,1.1
2058,1,0,3.05,1,1.06
2058,2,1,1.466666667,0.166666667,1.18
2058,3,0,2.333333333,0,0.68
2059,1,0,3.05,1,0.88
2059,2,1,1.6,0.333333333,0.97
2059,3,0,3.033333333,0,0.85
2060,1,0,3.35,0.5,1.06
2060,2,1,1.6,0.333333333,1.37
2060,3,0,2.333333333,0,1.1
2061,1,0,3.05,2,0.88
2061,2,1,1.366666667,0.333333333,1.05
2061,3,0,2.333333333,0,1.1
2062,1,0,2.083333333,2,0.64
2062,2,1,0.833333333,0.5,0.68
2062,3,0,1.166666667,0,0.4
2063,1,0,1.666666667,2,0.48
2063,2,1,0.883333333,0.5,0.54
2063,3,0,1.516666667,0,0.32
2064,1,0,2.083333333,2,0.48
2064,2,1,0.95,0.333333333,0.56
2064,3,0,0.933333333,0,0.32
2065,1,0,1.8,1,0.48
2065,2,1,0.95,0.166666667,0.56
2065,3,0,1.516666667,0,0.52
2066,1,0,1.8,2,0.53
2066,2,1,0.95,0.5,0.58
2066,3,0,0.933333333,0,0.52
2067,1,0,1.666666667,1,0.53
2067,2,1,0.95,0.333333333,0.58
2067,3,0,1.516666667,0,0.4
2068,1,0,1.666666667,1,0.64
2068,2,1,0.883333333,0.166666667,0.71
2068,3,0,1.166666667,0,0.32
2069,1,0,1.666666667,2,0.53
2069,2,1,0.833333333,0.333333333,0.6
2069,3,0,1.166666667,0,0.52
2070,1,1,1.8,0.5,0.64
2070,2,0,0.95,0.333333333,0.81
2070,3,0,1.166666667,0,0.52
2071,1,0,2.916666667,2,0.55
2071,2,1,1.583333333,0.5,0.65
2071,3,0,1,0,0.35
2072,1,0,2.316666667,2,0.41
2072,2,1,1.633333333,0.5,0.48
2072,3,0,1.3,0,0.28
2073,1,0,2.916666667,2,0.41
2073,2,0,1.7,0.333333333,0.53
2073,3,1,0.8,0,0.28
2074,1,0,2.516666667,1,0.41
2074,2,1,1.7,0.166666667,0.53
2074,3,0,1.3,0,0.45
2075,1,0,2.516666667,2,0.46
2075,2,0,1.7,0.5,0.54
2075,3,1,0.8,0,0.45
2076,1,0,2.316666667,1,0.46
2076,2,0,1.7,0.333333333,0.54
2076,3,1,1.3,0,0.35
2077,1,0,2.316666667,1,0.55
